	mHsm	mH1	mH2	mH3	mHp	R11	R12	R13	R21	R22	R23	R31	R32	R33	L1	L2	L3	L4	L5	L6	L7	L8	Tr	Ti	m11sq	m22sq	mssq	v	a1	a2	a3	dm11s	dm22s	dmSs	dReA	dImA	dL1	dL2	dL3	dL4	dL5	dL6	dL7	dL8	dT1	dT2	dTCP	dTCB	dTS	dImL5	status_nlo_stability	status_ewsr	status_tracing	Temp_0	omega_1(Temp_0)	Veff(Temp_0)	Temp_1	omega_1(Temp_1)	Veff(Temp_1)	runtime
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	282	0.0121430175647617	1.388572978382489e+18	52.45909347585324	244.8264223110821	1.388573603569137e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	282.0515720625374	0.04002094707856968	1.388572978024914e+18	53.45909347585324	244.7000352972617	1.388573603352742e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	283	0.03329798229893235	1.388572971423991e+18	53.52425817768784	244.6918382792577	1.388573603338352e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	284	0.002239652910352087	1.388572964412691e+18	54.45909347585324	244.52268057222	1.388573603127971e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	285	0.01238322069521271	1.388572957348367e+18	55.45909347585324	244.3732660922469	1.388573602894661e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	285.0429767187812	0.007335291239029136	1.388572957043574e+18	55.48630987794439	244.3626493495978	1.38857360288819e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	286	0.001833096749710179	1.388572950230795e+18	55.48730987794439	244.3810206243286	1.388573602887951e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	287	0.003764398601960914	1.388572943059751e+18	55.58730987794439	244.3570914342476	1.38857360286412e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	288	0.0001010954026270661	1.38857293583501e+18	56.57836169779478	244.1815177523841	1.388573602623192e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	288.034381375025	0.01020259914000132	1.388572935585657e+18	56.58730987794439	244.1947436496674	1.388573602620977e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	289	0.001086290230743782	1.388572928556349e+18	56.68730987794439	244.1495348549743	1.388573602596177e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	290	0.01658699252066156	1.388572921223545e+18	56.70101969477606	244.1539932094848	1.388573602592771e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	291	0.009655769342309072	1.388572913836373e+18	56.70201969477606	244.1904634268582	1.388573602592522e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	291.0257860312687	0.0006235206014045449	1.388572913645167e+18	57.70201969477606	243.9787759207266	1.388573602339458e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	292	0.01236269339597545	1.388572906394605e+18	58.70201969477606	243.8191002125712	1.388573602077322e+18	21.066
2	125.09000000000000000000000000000000000000000000000000	14750.78717561537000000000000000000000000000000000000000	68830.54234166394000000000000000000000000000000000000000	68830.77575475207000000000000000000000000000000000000000	68830.52144406470000000000000000000000000000000000000000	0.00001548566481800031000000000000000000000000000000	0.00000448575953293159400000000000000000000000000000	0.99999999987003600000000000000000000000000000000000	-0.00000977175721178152000000000000000000000000000000	0.99999999994219600000000000000000000000000000000000	-0.00000448560821109841400000000000000000000000000000	-0.99999999983235300000000000000000000000000000000000	-0.00000977168774729531000000000000000000000000000000	0.00001548570865085827000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	4.60837502492233852535719051957130432128906250000000	4.20128375089540639919505338184535503387451171875000	0.62490560180286536251514917239546775817871093750000	0.53000294700131433955903048627078533172607421875000	2.44412578369708199943488580174744129180908203125000	8.78898583900176788574754027649760246276855468750000	3.90405529998198375096762902103364467620849609375000	284.28518182465973040962126106023788452148437500000000	82.34879899887050669349264353513717651367187500000000	-7823.75405000000000000000000000000000000000000000000000	4737513332.70419979095458984375000000000000000000000000000000	217319311.22476118803024291992187500000000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.28195460204875690000000000000000000000000000000000	1.57078020451661400000000000000000000000000000000000	-0.28194483032634960000000000000000000000000000000000	-2823886976.536754	-4277624813.682806	-2441481493.221537	-317.0411322020038	-74.81209152357172	-4.96438427513274	0	0	-1.008481412909488	-0.880474749192322	0	0	0	-0	-6.670443457950498e-05	-0	-0	-0	-5.563193273899103e-06	success	ew_sym_res	no_coverage	293	0.008605975220778854	1.388572898898021e+18	59.47139797520872	243.605491397814	1.388573601869361e+18	21.066
