omega_{CB}	omega_1	omega_2	omega_{CP}	omega_S	Veff(v,T)	dVeff(v,T)_w0	dVeff(v,T)_w1	dVeff(v,T)_w2	dVeff(v,T)_w3	dVeff(v,T)_w4	dVeff(v,T)o6_w0	dVeff(v,T)o6_w1	dVeff(v,T)o6_w2	dVeff(v,T)o6_w3	dVeff(v,T)o6_w4	dVeff(v,T)o8_w0	dVeff(v,T)o8_w1	dVeff(v,T)o8_w2	dVeff(v,T)o8_w3	dVeff(v,T)o8_w4	d2Veff(v,T)_w0_w0	d2Veff(v,T)_w0_w1	d2Veff(v,T)_w0_w2	d2Veff(v,T)_w0_w3	d2Veff(v,T)_w0_w4	d2Veff(v,T)_w1_w0	d2Veff(v,T)_w1_w1	d2Veff(v,T)_w1_w2	d2Veff(v,T)_w1_w3	d2Veff(v,T)_w1_w4	d2Veff(v,T)_w2_w0	d2Veff(v,T)_w2_w1	d2Veff(v,T)_w2_w2	d2Veff(v,T)_w2_w3	d2Veff(v,T)_w2_w4	d2Veff(v,T)_w3_w0	d2Veff(v,T)_w3_w1	d2Veff(v,T)_w3_w2	d2Veff(v,T)_w3_w3	d2Veff(v,T)_w3_w4	d2Veff(v,T)_w4_w0	d2Veff(v,T)_w4_w1	d2Veff(v,T)_w4_w2	d2Veff(v,T)_w4_w3	d2Veff(v,T)_w4_w4	T
0	25	0	0	0	189052402736954.4	-0.05208333333333333	-214643.5677083333	0.05208333333333333	-0.07812499999999999	0.07812499999999999	0.2604166666666667	-193175.0520833333	0.625	-0.5729166666666667	0.15625	1.160714285714286	-171708.8839285714	0.1785714285714286	-0.119047619047619	0.3869047619047619	69765415.62499999	0	0	0	0	0	-8324.999999999998	0	0	0	0	0	69767059.37499999	-4.687499999999999	-17.1875	0	0	-4.687499999999999	69764939.06249999	-3.125	0	0	-17.1875	-3.125	46203148.43749999	0
0	27.5	0	0	0	189052402174401.3	-0.02604166666666666	-235367.3697916666	-0.02604166666666666	-0.07812499999999999	0.1041666666666667	0	-211822.9166666667	0.2604166666666667	-0.2604166666666667	-0.2604166666666667	0.119047619047619	-188286.9642857143	1.011904761904762	0.1041666666666667	-0.2083333333333333	69766081.24999999	0	0	0	0	0	-8254.687499999998	0	0	0	0	0	69768068.74999999	0	-18.75	0	0	0	69765515.62499999	-9.374999999999998	0	0	-18.75	-9.374999999999998	46202751.56249999	0
0	30	0	0	0	189052401560282.6	0.05208333333333333	-255893.8802083333	0.05208333333333333	-0.05208333333333333	-0.07812499999999999	0.5208333333333334	-230298.1770833333	-0.2604166666666667	0	0.05208333333333334	0.2678571428571428	-204709.8214285714	0.5059523809523809	0.5654761904761905	0.1636904761904762	69766810.93749999	0	0	0	0	0	-8169.531249999998	0	0	0	0	0	69769198.43749999	1.5625	-9.374999999999998	0	0	1.5625	69766142.18749999	-7.812499999999998	0	0	-9.374999999999998	-7.812499999999998	46202303.12499999	0
0	32.5	0	0	0	189052400895110.9	-0.02604166666666666	-276206.8749999999	-0.07812499999999999	-0.05208333333333333	-0.05208333333333333	-0.9375	-248585.2604166667	0.3645833333333334	0.9375	-0.15625	-0.550595238095238	-220967.7827380952	-0.9523809523809523	-0.08928571428571429	-0.5357142857142857	69767614.06249999	0	0	0	0	0	-8082.812499999998	0	0	0	0	0	69770410.93749999	-14.0625	-28.12499999999999	0	0	-14.0625	69766837.49999999	1.5625	0	0	-28.12499999999999	1.5625	46201837.49999999	0
0	35	0	0	0	189052400179434.8	0.05208333333333333	-296293.9322916666	-0.05208333333333333	-0.05208333333333333	0	0.46875	-266670.3645833334	-1.041666666666667	-0.46875	-0.5208333333333334	0.02976190476190476	-237040.2827380952	0.04464285714285714	-0.3869047619047619	0.7142857142857143	69768498.43749999	0	0	0	0	0	-7983.593749999998	0	0	0	0	0	69771729.68749999	0	-25	0	0	0	69767579.68749999	-10.9375	0	0	-25	-10.9375	46201320.31249999	0
0	37.5	0	0	0	189052399413838.8	-0.02604166666666666	-316141.5885416666	0.05208333333333333	-0.1041666666666667	0.02604166666666666	-0.5729166666666667	-284521.3020833334	-0.3125	0.2604166666666667	0.3125	0.5208333333333333	-252906.7261904762	-0.2976190476190476	-0.1339285714285714	1.25	69769418.74999999	0	0	0	0	0	-7892.968749999998	0	0	0	0	0	69773135.93749999	-7.812499999999998	-26.5625	0	0	-7.812499999999998	69768376.56249999	0	0	0	-26.5625	0	46200759.37499999	0
0	40	0	0	0	189052398598941.3	0.02604166666666666	-335732.7083333333	0.07812499999999999	0	-0.02604166666666666	-1.041666666666667	-302165.2604166667	-1.041666666666667	-0.8854166666666667	0.15625	0.05952380952380952	-268591.3541666666	-0.1041666666666667	0.05952380952380952	-0.5059523809523809	69770399.99999999	0	0	0	0	0	-7785.156249999998	0	0	0	0	0	69774640.62499999	6.249999999999999	-29.68749999999999	0	0	6.249999999999999	69769223.43749999	-10.9375	0	0	-29.68749999999999	-10.9375	46200171.87499999	0
0	42.5	0	0	0	189052397735395.2	0.05208333333333333	-355058.3072916666	-0.02604166666666666	-0.02604166666666666	0.07812499999999999	0.5208333333333334	-319545.5208333334	-0.05208333333333334	-0.46875	-0.7291666666666667	0.2083333333333333	-284040.4910714286	0.5208333333333333	0.9226190476190476	1.175595238095238	69771482.81249999	0	0	0	0	0	-7667.968749999998	0	0	0	0	0	69776253.12499999	-1.5625	-28.12499999999999	0	0	-1.5625	69770140.62499999	-6.249999999999999	0	0	-28.12499999999999	-6.249999999999999	46199546.87499999	0
0	45	0	0	0	189052396823887.4	0	-374100.5729166666	0	0.05208333333333333	-0.07812499999999999	-0.1041666666666667	-336689.375	0.2604166666666667	0.2604166666666667	-0.2604166666666667	0.5208333333333333	-299278.6904761905	-0.04464285714285714	-0.119047619047619	0.3571428571428572	69772604.68749999	0	0	0	0	0	-7556.249999999998	0	0	0	0	0	69777954.68749999	-4.687499999999999	-26.5625	0	0	-4.687499999999999	69771095.31249999	-6.249999999999999	0	0	-26.5625	-6.249999999999999	46198874.99999999	0
0	47.5	0	0	0	189052395865137.2	0.07812499999999999	-392848.3072916666	-0.1041666666666667	-0.02604166666666666	-0.05208333333333333	-0.3125	-353555.5208333334	-0.2604166666666667	0.5208333333333334	-0.6770833333333334	0.5357142857142857	-314270.8630952381	-1.25	0.8482142857142857	0.5357142857142857	69773781.24999999	0	0	0	0	0	-7438.281249999998	0	0	0	0	0	69779745.31249999	1.5625	-31.24999999999999	0	0	1.5625	69772112.49999999	-3.125	0	0	-31.24999999999999	-3.125	46198160.93749999	0
0	50	0	0	0	189052394859897.1	-0.05208333333333333	-411290.5729166666	0.07812499999999999	0	0.05208333333333333	0.15625	-370167.34375	0.5208333333333334	-0.8854166666666667	-0.3125	-0.4910714285714285	-329039.2261904762	0.2380952380952381	1.086309523809524	0.4761904761904762	69775040.62499999	0	0	0	0	0	-7314.843749999998	0	0	0	0	0	69781648.43749999	3.125	-32.81249999999999	0	0	3.125	69773181.24999999	-4.687499999999999	0	0	-32.81249999999999	-4.687499999999999	46197421.87499999	0
0	52.5	0	0	0	189052393808951.4	0.07812499999999999	-429411.4843749999	0.1041666666666667	0.05208333333333333	-0.07812499999999999	-0.05208333333333334	-386469.6875	0.15625	-0.2083333333333333	-0.1041666666666667	0.7440476190476191	-343528.6755952381	0.5952380952380952	-1.011904761904762	0.2380952380952381	69776348.43749999	0	0	0	0	0	-7183.593749999998	0	0	0	0	0	69783637.49999999	-1.5625	-25	0	0	-1.5625	69774309.37499999	-15.625	0	0	-25	-15.625	46196639.06249999	0
0	55	0	0	0	189052392713116.2	0.07812499999999999	-447199.5833333333	-0.02604166666666666	-0.02604166666666666	0.07812499999999999	-0.6770833333333334	-402487.0833333334	0.2083333333333333	0.6770833333333334	0.1041666666666667	-0.5208333333333333	-357769.2559523809	-0.02976190476190476	0.2083333333333333	0.9226190476190476	69777734.37499999	0	0	0	0	0	-7042.968749999998	0	0	0	0	0	69785728.12499999	-3.125	-34.37499999999999	0	0	-3.125	69775490.62499999	3.125	0	0	-34.37499999999999	3.125	46195809.37499999	0
0	57.5	0	0	0	189052391573239	0.02604166666666666	-464643.8020833333	-0.1041666666666667	0.02604166666666666	-0.02604166666666666	-0.625	-418169.9479166667	-0.15625	0.46875	-0.3645833333333334	0.0744047619047619	-371705.1190476191	0.5952380952380952	0.4761904761904762	-0.1041666666666667	69779176.56249999	0	0	0	0	0	-6906.249999999999	0	0	0	0	0	69787918.74999999	0	-42.18749999999999	0	0	0	69776726.56249999	-1.5625	0	0	-42.18749999999999	-1.5625	46194948.43749999	0
0	60	0	0	0	189052390390198.3	-0.05208333333333333	-481728.6458333333	0.05208333333333333	0	0.07812499999999999	0.5208333333333334	-433558.4375	0.8854166666666667	-0.3125	-0.5208333333333334	-0.8779761904761905	-385386.5476190476	-0.119047619047619	0.2083333333333333	-0.4017857142857142	69780679.68749999	0	0	0	0	0	-6769.531249999999	0	-1.5625	0	0	0	69790198.43749999	-4.687499999999999	-31.24999999999999	0	-1.5625	-4.687499999999999	69778007.81249999	-21.875	0	0	-31.24999999999999	-21.875	46194037.49999999	0
0	62.5	0	0	0	189052389164902.6	0.05208333333333333	-498445.3385416666	0.07812499999999999	-0.07812499999999999	-0.07812499999999999	0.15625	-448607.5	-0.5208333333333334	1.354166666666667	0.5208333333333334	-0.02976190476190476	-398764.2857142857	-0.1785714285714286	0.8184523809523809	0.6101190476190476	69782260.93749999	0	0	0	0	0	-6607.031249999999	0	0	0	0	0	69792587.49999999	-7.812499999999998	-45.31249999999999	0	0	-7.812499999999998	69779365.62499999	-3.125	0	0	-45.31249999999999	-3.125	46193115.62499999	0
0	65	0	0	0	189052387898291.4	0.05208333333333333	-514779.3749999999	-0.05208333333333333	-0.05208333333333333	0	0.9895833333333334	-463298.2291666667	-0.5208333333333334	-0.9895833333333334	0.3645833333333334	-0.2678571428571428	-411819.4345238095	0.625	0.863095238095238	0.7886904761904762	69783882.81249999	0	0	0	0	0	-6461.718749999999	0	0	0	0	0	69795064.06249999	6.249999999999999	-43.74999999999999	0	0	6.249999999999999	69780764.84374999	-14.0625	0	0	-43.74999999999999	-14.0625	46192129.68749999	0
0	67.5	0	0	0	189052386591333.1	0	-530719.8958333333	-0.02604166666666666	0	-0.05208333333333333	-0.15625	-477641.0416666667	0.7291666666666667	0.9375	0.4166666666666667	0.3422619047619048	-424568.1547619047	0.4910714285714285	0.1339285714285714	0.8928571428571428	69785584.37499999	0	0	0	0	0	-6299.218749999999	0	0	0	0	0	69797645.31249999	1.5625	-46.87499999999999	0	0	1.5625	69782221.87499999	-15.625	0	0	-46.87499999999999	-15.625	46191131.24999999	0
0	70	0	0	0	189052385245026	-0.1041666666666667	-546255.5468749999	0.07812499999999999	-0.05208333333333333	0.07812499999999999	0.15625	-491630.625	0.8333333333333334	0	0.3125	0.0744047619047619	-437006.800595238	-0.9672619047619048	1.220238095238095	-0.6398809523809523	69787354.68749999	0	0	0	0	0	-6130.468749999999	0	0	0	0	0	69800315.62499999	1.5625	-54.68749999999999	0	0	1.5625	69783732.81249999	-7.812499999999998	0	0	-54.68749999999999	-7.812499999999998	46190078.12499999	0
0	72.5	0	0	0	189052383860397.7	-0.1041666666666667	-561376.0156249999	0	0.07812499999999999	0.02604166666666666	-0.2604166666666667	-505235.7291666667	0.3645833333333334	0.3125	-0.4166666666666667	-0.6547619047619048	-449099.1517857143	1.071428571428571	-0.9672619047619048	0.1934523809523809	69789184.37499999	0	0	0	0	0	-5960.156249999999	0	0	0	0	0	69803090.62499999	4.687499999999999	-51.56249999999999	0	0	4.687499999999999	69785295.31249999	-3.125	0	0	-51.56249999999999	-3.125	46188992.18749999	0
0	75	0	0	0	189052382438504	0.05208333333333333	-576065.4687499999	0.07812499999999999	0.02604166666666666	0.02604166666666666	-0.3645833333333334	-518462.65625	0.1041666666666667	-0.05208333333333334	-0.3645833333333334	1.116071428571429	-460857.8422619047	0.2976190476190476	0.04464285714285714	-0.05952380952380952	69791076.56249999	0	0	0	0	0	-5782.812499999999	0	0	0	0	0	69805965.62499999	-1.5625	-39.06249999999999	0	0	-1.5625	69786924.99999999	-9.374999999999998	0	0	-39.06249999999999	-9.374999999999998	46187862.49999999	0
0	77.5	0	0	0	189052380980429.9	0	-590318.5937499999	0.07812499999999999	0	-0.07812499999999999	-0.4166666666666667	-531282.7604166667	0.3125	1.041666666666667	-0.1041666666666667	0.4464285714285714	-472251.2797619047	-0.4910714285714285	-0.9523809523809523	1.011904761904762	69793028.12499999	0	0	0	0	0	-5616.406249999999	0	0	0	0	0	69808920.31249999	1.5625	-49.99999999999999	0	0	1.5625	69788590.62499999	1.5625	0	0	-49.99999999999999	1.5625	46186685.93749999	0
0	80	0	0	0	189052379487287.8	-0.07812499999999999	-604119.8958333333	0.05208333333333333	-0.02604166666666666	0	-0.625	-543706.875	1.041666666666667	0.3125	0.9895833333333334	0.0744047619047619	-483291.875	0.4761904761904762	1.041666666666667	-0.0744047619047619	69795057.81249999	0	0	0	0	0	-5431.249999999999	0	0	0	0	0	69811990.62499999	-1.5625	-54.68749999999999	0	0	-1.5625	69790323.43749999	3.125	0	0	-54.68749999999999	3.125	46185487.49999999	0
0	82.5	0	0	0	189052377960218.1	0.07812499999999999	-617458.2031249999	0.1041666666666667	0	-0.05208333333333333	-0.8333333333333334	-555701.09375	-0.3125	-0.8854166666666667	-0.3125	0.7738095238095237	-493954.4940476191	1.175595238095238	0.2827380952380952	-0.6101190476190476	69797139.06249999	0	0	0	0	0	-5242.968749999999	0	0	0	0	0	69815140.62499999	3.125	-57.81249999999999	0	0	3.125	69792109.37499999	1.5625	0	0	-57.81249999999999	1.5625	46184243.74999999	0
0	85	0	0	0	189052376400388.8	-0.07812499999999999	-630324.6093749999	-0.05208333333333333	0.02604166666666666	0.1041666666666667	0.1041666666666667	-567280.9895833334	-0.4166666666666667	-2.65625	0.3125	0.1934523809523809	-504246.9196428571	0.7142857142857143	-3.4375	0.119047619047619	69799290.62499999	0	0	0	0	0	-5049.999999999999	0	0	0	0	0	69818417.18749999	-10.9375	-49.99999999999999	0	0	-10.9375	69793946.87499999	-10.9375	0	0	-49.99999999999999	-10.9375	46182964.06249999	0
0	87.5	0	0	0	189052374808995.5	-0.05208333333333333	-642707.7343749999	-0.07812499999999999	-0.02604166666666666	-0.02604166666666666	0	-578429.6354166667	-0.05208333333333334	0.5729166666666667	-0.625	-1.086309523809524	-514159.0625	0.3571428571428572	-0.08928571428571429	-1.011904761904762	69801507.81249999	0	0	0	0	0	-4855.468749999999	0	0	0	0	0	69821756.24999999	4.687499999999999	-60.93749999999999	0	0	4.687499999999999	69795846.87499999	-1.5625	0	0	-60.93749999999999	-1.5625	46181646.87499999	0
0	90	0	0	0	189052373187260.1	0.1041666666666667	-654596.9791666666	-0.05208333333333333	0.02604166666666666	-0.07812499999999999	0.2604166666666667	-589147.34375	0.3645833333333334	-2.291666666666667	-0.5208333333333334	0.1785714285714286	-523686.8452380952	-0.0744047619047619	-4.241071428571429	-0.5059523809523809	69803787.49999999	0	0	0	0	0	-4656.249999999999	0	0	0	0	0	69825203.12499999	-6.249999999999999	-54.68749999999999	0	0	-6.249999999999999	69797795.31249999	-7.812499999999998	0	0	-54.68749999999999	-7.812499999999998	46180289.06249999	0
0	92.5	0	0	0	189052371536431.2	0.07812499999999999	-665981.4583333333	-0.05208333333333333	-0.02604166666666666	-0.07812499999999999	0.3125	-599381.9791666667	-0.3645833333333334	-0.46875	0.3645833333333334	0.5803571428571428	-532784.4196428572	-0.2232142857142857	-0.6101190476190476	0.7886904761904762	69806120.31249999	0	0	0	0	0	-4452.343749999999	0	-0.7812499999999999	0	0	0	69828762.49999999	6.249999999999999	-59.37499999999999	0	-0.7812499999999999	6.249999999999999	69799789.06249999	3.125	0	0	-59.37499999999999	3.125	46178885.93749999	0
0	95	0	0	0	189052369857784	0.1041666666666667	-676850.2343749999	0.07812499999999999	-0.1041666666666667	-0.05208333333333333	-0.1041666666666667	-609168.1770833334	-0.46875	-0.6770833333333334	0.6770833333333334	-0.4464285714285714	-541483.0059523809	-1.25	0.1041666666666667	0.3869047619047619	69808532.81249999	0	0	0	0	0	-4253.906249999999	0	-0.7812499999999999	0	0	0	69832393.74999999	-7.812499999999998	-59.37499999999999	0	-0.7812499999999999	-7.812499999999998	69801845.31249999	-10.9375	0	0	-59.37499999999999	-10.9375	46177448.43749999	0
0	97.5	0	0	0	189052368152619	-0.05208333333333333	-687192.7343749999	0	-0.02604166666666666	0	-0.8854166666666667	-618469.1145833334	0	0.46875	-0.8333333333333334	-1.056547619047619	-549749.3452380953	0.04464285714285714	-0.550595238095238	-0.9970238095238095	69811007.81249999	0	0	0	0	0	-4032.812499999999	0	0	0	0	0	69836148.43749999	-1.5625	-62.49999999999999	0	0	-1.5625	69803971.87499999	-3.125	0	0	-62.49999999999999	-3.125	46175985.93749999	0
0	100	0	0	0	189052366422263.3	0.02604166666666666	-697001.4062499999	-0.02604166666666666	0	0	0.2083333333333333	-627304.5833333334	0.2604166666666667	2.34375	-0.46875	0.3422619047619048	-557605.1488095238	0.2976190476190476	3.363095238095238	-0.9821428571428571	69813537.49999999	0	0	0	0	0	-3817.187499999999	0	1.5625	0	0	0	69839984.37499999	10.9375	-54.68749999999999	0	1.5625	10.9375	69806135.93749999	7.812499999999998	0	0	-54.68749999999999	7.812499999999998	46174473.43749999	0
0	102.5	0	0	0	189052364668068.4	-0.02604166666666666	-706262.8906249999	-0.02604166666666666	-0.1041666666666667	0	-0.9375	-635642.2916666667	0.8854166666666667	-0.3645833333333334	0.6770833333333334	0.3571428571428572	-565014.9107142857	-0.5059523809523809	-1.93452380952381	0.5059523809523809	69816142.18749999	0	0	0	0	0	-3590.624999999999	0	0	0	0	0	69843929.68749999	0	-71.87499999999999	0	0	0	69808374.99999999	-17.1875	0	0	-71.87499999999999	-17.1875	46172931.24999999	0
0	105	0	0	0	189052362891411.4	0.02604166666666666	-714969.1666666665	-0.1041666666666667	-0.05208333333333333	-0.05208333333333333	0.5208333333333334	-643471.8229166667	1.041666666666667	-0.05208333333333334	-0.2604166666666667	0.7440476190476191	-571974.9255952381	-0.3125	0.3720238095238095	0.3720238095238095	69818804.68749999	0	0	0	0	0	-3368.75	0	0	0	0	0	69847959.37499999	-1.5625	-76.56249999999999	0	0	-1.5625	69810637.49999999	-15.625	0	0	-76.56249999999999	-15.625	46171337.49999999	0
0	107.5	0	0	0	189052361093693.7	-0.07812499999999999	-723109.7916666665	0.07812499999999999	-0.05208333333333333	0.07812499999999999	0.7291666666666667	-650800.0520833334	-0.2083333333333333	0.46875	0.3125	-0.08928571428571429	-578488.1547619047	0.2976190476190476	0.01488095238095238	0.4910714285714285	69821521.87499999	0	0	0	0	0	-3142.96875	0	0	0	0	0	69852081.24999999	7.812499999999998	-74.99999999999999	0	0	7.812499999999998	69812973.43749999	-3.125	0	0	-74.99999999999999	-3.125	46169718.74999999	0
0	110	0	0	0	189052359276341	0	-730676.5104166665	0.02604166666666666	0.02604166666666666	-0.02604166666666666	-0.05208333333333334	-657609.84375	-0.5208333333333334	-0.9375	-0.3645833333333334	-0.2529761904761905	-584542.3214285714	-0.8333333333333333	0.02976190476190476	0.4761904761904762	69824310.93749999	0	0	0	0	0	-2917.96875	0	-0.7812499999999999	0	0	0	69856312.49999999	1.5625	-62.49999999999999	0	-0.7812499999999999	1.5625	69815362.49999999	-3.125	0	0	-62.49999999999999	-3.125	46168046.87499999	0
0	112.5	0	0	0	189052357440802.4	-0.02604166666666666	-737657.5781249999	-0.07812499999999999	0.07812499999999999	-0.05208333333333333	0.46875	-663895.9375	0.6770833333333334	0.5729166666666667	0	-0.1041666666666667	-590129.4791666666	-0.5059523809523809	-0.5952380952380952	-0.2976190476190476	69827164.06249999	0	0	0	0	0	-2674.21875	0	0	0	0	0	69860635.93749999	-1.5625	-81.24999999999999	0	0	-1.5625	69817807.81249999	-7.812499999999998	0	0	-81.24999999999999	-7.812499999999998	46166349.99999999	0
0	115	0	0	0	189052355588551.1	-0.07812499999999999	-744044.2968749999	-0.02604166666666666	-0.07812499999999999	0.07812499999999999	-0.78125	-669634.7916666667	-0.3125	0.8854166666666667	0.46875	0.5654761904761905	-595229.0327380953	1.25	-1.011904761904762	-0.5803571428571428	69830079.68749999	0	0	0	0	0	-2435.9375	0	0	0	0	0	69865057.81249999	-3.125	-71.87499999999999	0	0	-3.125	69820304.68749999	-7.812499999999998	0	0	-71.87499999999999	-7.812499999999998	46164614.06249999	0
0	117.5	0	0	0	189052353721082.2	-0.07812499999999999	-749829.4791666665	0	-0.1041666666666667	0	0.78125	-674857.96875	-0.2083333333333333	4.322916666666667	0.15625	1.041666666666667	-599874.2113095238	0.3273809523809524	6.309523809523809	-0.3273809523809524	69833059.37499999	0	0	0	0	0	-2192.1875	0	0	0	0	0	69869576.56249999	3.125	-68.74999999999999	0	0	3.125	69822857.81249999	-15.625	0	0	-68.74999999999999	-15.625	46162839.06249999	0
