omega_{CB}	omega_1	omega_2	omega_{CP}	omega_S	Veff(v,T)	dVeff(v,T)_w0	dVeff(v,T)_w1	dVeff(v,T)_w2	dVeff(v,T)_w3	dVeff(v,T)_w4	dVeff(v,T)o6_w0	dVeff(v,T)o6_w1	dVeff(v,T)o6_w2	dVeff(v,T)o6_w3	dVeff(v,T)o6_w4	dVeff(v,T)o8_w0	dVeff(v,T)o8_w1	dVeff(v,T)o8_w2	dVeff(v,T)o8_w3	dVeff(v,T)o8_w4	d2Veff(v,T)_w0_w0	d2Veff(v,T)_w0_w1	d2Veff(v,T)_w0_w2	d2Veff(v,T)_w0_w3	d2Veff(v,T)_w0_w4	d2Veff(v,T)_w1_w0	d2Veff(v,T)_w1_w1	d2Veff(v,T)_w1_w2	d2Veff(v,T)_w1_w3	d2Veff(v,T)_w1_w4	d2Veff(v,T)_w2_w0	d2Veff(v,T)_w2_w1	d2Veff(v,T)_w2_w2	d2Veff(v,T)_w2_w3	d2Veff(v,T)_w2_w4	d2Veff(v,T)_w3_w0	d2Veff(v,T)_w3_w1	d2Veff(v,T)_w3_w2	d2Veff(v,T)_w3_w3	d2Veff(v,T)_w3_w4	d2Veff(v,T)_w4_w0	d2Veff(v,T)_w4_w1	d2Veff(v,T)_w4_w2	d2Veff(v,T)_w4_w3	d2Veff(v,T)_w4_w4	T
0	25	0	0	0	189013895251158.9	-0.02604166666666666	63895.57291666666	0.05208333333333333	-0.02604166666666666	-0.02604166666666666	-0.8333333333333334	57503.28125	0	0	-0.5208333333333334	-0.1636904761904762	51113.21428571428	-0.1041666666666667	-0.9970238095238095	1.011904761904762	69762517.18749999	0	0	0	0	0	2589.0625	0	0	0	0	0	69764134.37499999	-6.249999999999999	-17.1875	0	0	-6.249999999999999	69762017.18749999	-4.687499999999999	0	0	-17.1875	-4.687499999999999	46201817.18749999	200
0	27.5	0	0	0	189013895419009.9	0.02604166666666666	70393.30729166666	-0.05208333333333333	0.05208333333333333	-0.07812499999999999	-0.9375	63360.9375	-0.15625	-0.6770833333333334	0.46875	0.5952380952380952	56321.99404761905	0.2678571428571428	-0.625	-0.119047619047619	69763179.68749999	0	0	0	0	0	2604.6875	0	0	0	0	0	69765137.49999999	0	-21.875	0	0	0	69762581.24999999	-9.374999999999998	0	0	-21.875	-9.374999999999998	46201423.43749999	200
0	30	0	0	0	189013895603176.7	0.05208333333333333	76949.40104166666	0.1041666666666667	0	0.1041666666666667	0.46875	69261.5625	0.15625	0.4166666666666667	-0.4166666666666667	0.9226190476190476	61566.78571428571	1.25	-0.5952380952380952	-0.05952380952380952	69763906.24999999	0	0	0	0	0	2634.375	0	0.7812499999999999	0	0	0	69766259.37499999	1.5625	-9.374999999999998	0	0.7812499999999999	1.5625	69763203.12499999	-6.249999999999999	0	0	-9.374999999999998	-6.249999999999999	46200971.87499999	200
0	32.5	0	0	0	189013895803817.1	0.1041666666666667	83574.79166666666	0.07812499999999999	0.07812499999999999	0	0.7291666666666667	75210.9375	0	-0.7291666666666667	0.1041666666666667	-0.6994047619047619	66853.66071428571	0.3869047619047619	0.2083333333333333	-0.4761904761904762	69764701.56249999	0	0	0	0	0	2660.9375	0	0	0	0	0	69767462.49999999	-12.5	-26.5625	0	0	-12.5	69763887.49999999	1.5625	0	0	-26.5625	1.5625	46200507.81249999	200
0	35	0	0	0	189013896021112.8	-0.02604166666666666	90276.64062499999	0.05208333333333333	0.05208333333333333	-0.07812499999999999	-0.5729166666666667	81247.34375	0.3125	0.5208333333333334	0	-1.116071428571429	72217.61904761904	0.05952380952380952	-0.7142857142857143	-1.101190476190476	69765581.24999999	0	0	0	0	0	2697.65625	0	0	0	0	0	69768773.43749999	-1.5625	-28.12499999999999	0	0	-1.5625	69764623.43749999	-9.374999999999998	0	0	-28.12499999999999	-9.374999999999998	46199990.62499999	200
0	37.5	0	0	0	189013896255270.4	0.02604166666666666	97064.94791666666	0.05208333333333333	0.1041666666666667	0	0.15625	87363.48958333334	0.625	-0.46875	0.3125	0.625	77658.19940476191	-0.2083333333333333	0.431547619047619	-0.2380952380952381	69766493.74999999	0	0	0	0	0	2732.03125	0	0	0	0	0	69770170.31249999	-7.812499999999998	-28.12499999999999	0	0	-7.812499999999998	69765410.93749999	-1.5625	0	0	-28.12499999999999	-1.5625	46199429.68749999	200
0	40	0	0	0	189013896506519.7	0.07812499999999999	103952.0833333333	-0.02604166666666666	-0.05208333333333333	0	-0.3645833333333334	93553.59375	0.5208333333333334	0.7291666666666667	0.1041666666666667	-0.3273809523809524	83157.87202380953	0.5357142857142857	-0.625	-0.1488095238095238	69767471.87499999	0	0	0	0	0	2777.34375	0	0	0	0	0	69771665.62499999	9.374999999999998	-29.68749999999999	0	0	9.374999999999998	69766251.56249999	-9.374999999999998	0	0	-29.68749999999999	-9.374999999999998	46198842.18749999	200
0	42.5	0	0	0	189013896775114.9	0.02604166666666666	110943.0729166667	0.02604166666666666	0	-0.05208333333333333	-0.5208333333333334	99857.44791666667	-0.625	-0.625	-0.5208333333333334	0.1339285714285714	88762.97619047618	-0.3869047619047619	0.4613095238095238	0.2083333333333333	69768545.31249999	0	0	0	0	0	2828.90625	0	0	0	0	0	69773270.31249999	-4.687499999999999	-29.68749999999999	0	0	-4.687499999999999	69767156.24999999	-7.812499999999998	0	0	-29.68749999999999	-7.812499999999998	46198215.62499999	200
0	45	0	0	0	189013897061334.9	-0.07812499999999999	118051.8489583333	0	0	0.02604166666666666	0.46875	106243.2291666667	0.5208333333333334	0.5208333333333334	0.3125	-1.235119047619048	94439.46428571428	-0.625	-0.6994047619047619	-0.3273809523809524	69769662.49999999	0	0	0	0	0	2868.75	0	0	0	0	0	69774967.18749999	-4.687499999999999	-29.68749999999999	0	0	-4.687499999999999	69768104.68749999	-7.812499999999998	0	0	-29.68749999999999	-7.812499999999998	46197543.74999999	200
0	47.5	0	0	0	189013897365481.6	-0.02604166666666666	125287.5520833333	0.02604166666666666	0.07812499999999999	-0.02604166666666666	0	112766.3541666667	0.15625	-0.6770833333333334	0.15625	-0.5208333333333333	100238.8392857143	-0.1934523809523809	0.1041666666666667	-0.1934523809523809	69770831.24999999	0	0	0	0	0	2918.75	0	0	0	0	0	69776746.87499999	1.5625	-32.81249999999999	0	0	1.5625	69769112.49999999	-3.125	0	0	-32.81249999999999	-3.125	46196831.24999999	200
0	50	0	0	0	189013897687881.7	-0.07812499999999999	132656.71875	0.02604166666666666	-0.07812499999999999	0	0.2604166666666667	119381.9791666667	-0.15625	-0.3125	0.05208333333333334	-0.4910714285714285	106115.8630952381	-0.6398809523809523	-0.2678571428571428	0.1785714285714286	69772084.37499999	0	0	0	0	0	2975.78125	0	0	0	0	0	69778640.62499999	4.687499999999999	-29.68749999999999	0	0	4.687499999999999	69770171.87499999	-7.812499999999998	0	0	-29.68749999999999	-7.812499999999998	46196089.06249999	200
0	52.5	0	0	0	189013898028885.8	-0.02604166666666666	140172.1875	0	0.05208333333333333	0	0.2604166666666667	126163.3854166667	-0.625	0.2083333333333333	-0.3125	-0.05952380952380952	112147.7976190476	0.08928571428571429	0.2976190476190476	0.2380952380952381	69773382.81249999	0	0	0	0	0	3032.8125	0	0	0	0	0	69780621.87499999	0	-26.5625	0	0	0	69771287.49999999	-15.625	0	0	-26.5625	-15.625	46195309.37499999	200
0	55	0	0	0	189013898388868.3	-0.05208333333333333	147841.6145833333	-0.07812499999999999	0.05208333333333333	0.07812499999999999	0.9375	133052.7083333333	-0.1041666666666667	0.3125	-0.4166666666666667	-0.5803571428571428	118269.1666666667	-0.2529761904761905	-0.1339285714285714	-0.1339285714285714	69774768.74999999	0	0	0	0	0	3103.125	0	0	0	0	0	69782704.68749999	-3.125	-35.93749999999999	0	0	-3.125	69772462.49999999	4.687499999999999	0	0	-35.93749999999999	4.687499999999999	46194476.56249999	200
0	57.5	0	0	0	189013898768228.2	-0.02604166666666666	155674.5572916667	-0.07812499999999999	0	-0.02604166666666666	0.46875	140120.625	0.6770833333333334	0.5208333333333334	0.3125	0.5952380952380952	124556.0714285714	0.4910714285714285	-0.4613095238095238	1.011904761904762	69776203.12499999	0	0	0	0	0	3165.625	0	0	0	0	0	69784887.49999999	0	-43.74999999999999	0	0	0	69773692.18749999	0	0	0	-43.74999999999999	0	46193615.62499999	200
