omega_{CB}	omega_1	omega_2	omega_{CP}	omega_S	Veff(v,T)	dVeff(v,T)_w0	dVeff(v,T)_w1	dVeff(v,T)_w2	dVeff(v,T)_w3	dVeff(v,T)_w4	dVeff(v,T)o6_w0	dVeff(v,T)o6_w1	dVeff(v,T)o6_w2	dVeff(v,T)o6_w3	dVeff(v,T)o6_w4	dVeff(v,T)o8_w0	dVeff(v,T)o8_w1	dVeff(v,T)o8_w2	dVeff(v,T)o8_w3	dVeff(v,T)o8_w4	d2Veff(v,T)_w0_w0	d2Veff(v,T)_w0_w1	d2Veff(v,T)_w0_w2	d2Veff(v,T)_w0_w3	d2Veff(v,T)_w0_w4	d2Veff(v,T)_w1_w0	d2Veff(v,T)_w1_w1	d2Veff(v,T)_w1_w2	d2Veff(v,T)_w1_w3	d2Veff(v,T)_w1_w4	d2Veff(v,T)_w2_w0	d2Veff(v,T)_w2_w1	d2Veff(v,T)_w2_w2	d2Veff(v,T)_w2_w3	d2Veff(v,T)_w2_w4	d2Veff(v,T)_w3_w0	d2Veff(v,T)_w3_w1	d2Veff(v,T)_w3_w2	d2Veff(v,T)_w3_w3	d2Veff(v,T)_w3_w4	d2Veff(v,T)_w4_w0	d2Veff(v,T)_w4_w1	d2Veff(v,T)_w4_w2	d2Veff(v,T)_w4_w3	d2Veff(v,T)_w4_w4	T
0	25	0	0	0	189052362582352.2	0.02604166666666666	-212293.0989583333	-0.07812499999999999	-0.02604166666666666	-0.02604166666666666	0.8333333333333334	-191066.7708333333	-0.8333333333333334	0	-0.5729166666666667	-0.6101190476190476	-169837.0089285714	0.4166666666666666	0.9672619047619048	-0.5654761904761905	69764792.18749999	0	0	0	0	0	-8280.468749999998	0	0	0	0	0	69766435.93749999	-3.125	-17.1875	0	0	-3.125	69764314.06249999	-4.687499999999999	0	0	-17.1875	-4.687499999999999	46203276.56249999	24
0	27.5	0	0	0	189052362025805.3	0	-232916.8229166666	0.02604166666666666	0.07812499999999999	-0.05208333333333333	-0.3645833333333334	-209615.15625	-0.8854166666666667	0.6770833333333334	-0.4166666666666667	0.3125	-186323.3482142857	0.8482142857142857	-0.05952380952380952	0	69765457.81249999	0	0	0	0	0	-8219.531249999998	0	0	0	0	0	69767446.87499999	0	-20.3125	0	0	0	69764887.49999999	-7.812499999999998	0	0	-20.3125	-7.812499999999998	46202879.68749999	24
0	30	0	0	0	189052361417912.1	-0.05208333333333333	-253367.4739583333	-0.05208333333333333	-0.02604166666666666	-0.05208333333333333	0.9375	-228031.875	-0.15625	0.5208333333333334	0.3645833333333334	-0.08928571428571429	-202693.0952380952	-0.0744047619047619	-0.02976190476190476	-0.4166666666666666	69766192.18749999	0	0	0	0	0	-8146.093749999998	0	0	0	0	0	69768579.68749999	0	-9.374999999999998	0	0	0	69765518.74999999	-7.812499999999998	0	0	-9.374999999999998	-7.812499999999998	46202429.68749999	24
0	32.5	0	0	0	189052360759128	0	-273626.5104166666	-0.05208333333333333	-0.1041666666666667	0.05208333333333333	-0.3645833333333334	-246263.9583333333	0.5208333333333334	-0.5208333333333334	0.3125	-0.2083333333333333	-218899.5684523809	0.3422619047619048	-0.08928571428571429	-0.4166666666666666	69766998.43749999	0	0	0	0	0	-8064.062499999998	0	0	0	0	0	69769795.31249999	-12.5	-28.12499999999999	0	0	-12.5	69766217.18749999	0	0	0	-28.12499999999999	0	46201964.06249999	24
0	35	0	0	0	189052360049947.8	0	-293680.8072916666	0.07812499999999999	-0.02604166666666666	0	0.05208333333333334	-264313.5416666667	0.9895833333333334	-0.46875	0.625	0.9375	-234946.4583333333	-0.119047619047619	0.9821428571428571	-0.5357142857142857	69767885.93749999	0	0	0	0	0	-7974.999999999998	0	0	0	0	0	69771115.62499999	0	-25	0	0	0	69766959.37499999	-10.9375	0	0	-25	-10.9375	46201448.43749999	24
0	37.5	0	0	0	189052359290904.8	-0.05208333333333333	-313515.4687499999	0.05208333333333333	-0.02604166666666666	0.05208333333333333	0.2083333333333333	-282152.2395833334	0.9895833333333334	0.6770833333333334	0.5729166666666667	1.175595238095238	-250799.9404761905	-0.8035714285714285	0.1785714285714286	-0.6845238095238095	69768806.24999999	0	0	0	0	0	-7889.062499999998	0	0	0	0	0	69772524.99999999	-6.249999999999999	-26.5625	0	0	-6.249999999999999	69767757.81249999	0	0	0	-26.5625	0	46200887.49999999	24
0	40	0	0	0	189052358482569.9	0.02604166666666666	-333111.9531249999	0.05208333333333333	-0.1041666666666667	0.1041666666666667	-0.9375	-299803.1770833334	-0.5208333333333334	-0.2604166666666667	0.625	-0.2976190476190476	-266493.9880952381	0	0.863095238095238	-1.041666666666667	69769793.74999999	0	0	0	0	0	-7787.499999999998	0	0	0	0	0	69774032.81249999	6.249999999999999	-31.24999999999999	0	0	6.249999999999999	69768610.93749999	-9.374999999999998	0	0	-31.24999999999999	-9.374999999999998	46200298.43749999	24
0	42.5	0	0	0	189052357625552	-0.07812499999999999	-352459.4531249999	0.07812499999999999	-0.07812499999999999	-0.07812499999999999	0	-317210.5729166667	1.041666666666667	-0.1041666666666667	0.2604166666666667	-1.086309523809524	-281963.6607142857	-0.3869047619047619	1.19047619047619	-0.01488095238095238	69770870.31249999	0	0	0	0	0	-7678.906249999998	0	0	0	0	0	69775642.18749999	-3.125	-28.12499999999999	0	0	-3.125	69769520.31249999	-4.687499999999999	0	0	-28.12499999999999	-4.687499999999999	46199670.31249999	24
0	45	0	0	0	189052356720497.1	0.05208333333333333	-371539.8437499999	0.07812499999999999	-0.05208333333333333	-0.1041666666666667	0.7291666666666667	-334382.5520833334	-0.15625	-0.05208333333333334	0.15625	0.2529761904761905	-297229.9851190476	-0.2976190476190476	-0.1488095238095238	0.5654761904761905	69771999.99999999	0	0	0	0	0	-7572.656249999998	0	0	0	0	0	69777351.56249999	-4.687499999999999	-28.12499999999999	0	0	-4.687499999999999	69770481.24999999	-6.249999999999999	0	0	-28.12499999999999	-6.249999999999999	46199003.12499999	24
0	47.5	0	0	0	189052355768087.3	0.07812499999999999	-390339.2708333333	-0.02604166666666666	0.02604166666666666	0.05208333333333333	-0.1041666666666667	-351299.6354166667	-0.05208333333333334	-0.8854166666666667	-0.9375	-0.5357142857142857	-312264.8363095238	-0.431547619047619	-0.1488095238095238	0.7738095238095237	69773176.56249999	0	0	0	0	0	-7460.156249999998	0	0	0	0	0	69779145.31249999	1.5625	-32.81249999999999	0	0	1.5625	69771498.43749999	-3.125	0	0	-32.81249999999999	-3.125	46198287.49999999	24
0	50	0	0	0	189052354769041.2	0.05208333333333333	-408845.9895833333	0.02604166666666666	-0.07812499999999999	-0.05208333333333333	-0.5208333333333334	-367969.21875	0.2083333333333333	-0.3125	0.5729166666666667	0	-327083.0208333333	-0.3273809523809524	-0.7886904761904762	-1.175595238095238	69774440.62499999	0	0	0	0	0	-7339.843749999998	0	0	0	0	0	69781051.56249999	4.687499999999999	-29.68749999999999	0	0	4.687499999999999	69772570.31249999	-6.249999999999999	0	0	-29.68749999999999	-6.249999999999999	46197546.87499999	24
0	52.5	0	0	0	189052353724126.3	0.07812499999999999	-427025.5989583333	0	0.05208333333333333	0.07812499999999999	-0.05208333333333334	-384320.0520833334	0.625	0.2604166666666667	-0.625	0.4613095238095238	-341619.2410714286	0.431547619047619	-0.2083333333333333	1.145833333333333	69775749.99999999	0	0	0	0	0	-7201.562499999998	0	0	0	0	0	69783045.31249999	-1.5625	-26.5625	0	0	-1.5625	69773698.43749999	-14.0625	0	0	-26.5625	-14.0625	46196762.49999999	24
0	55	0	0	0	189052352634177.6	-0.05208333333333333	-444879.0104166666	-0.07812499999999999	0.07812499999999999	0.02604166666666666	-1.041666666666667	-400399.7395833334	-0.1041666666666667	0.3125	-0.46875	-1.220238095238095	-355914.0922619047	-0.5952380952380952	-0.4910714285714285	-0.2827380952380952	69777140.62499999	0	0	0	0	0	-7070.312499999998	0	0	0	0	0	69785139.06249999	1.5625	-34.37499999999999	0	0	1.5625	69774885.15624999	1.5625	0	0	-34.37499999999999	1.5625	46195932.81249999	24
0	57.5	0	0	0	189052351500006.2	0.05208333333333333	-462402.3697916666	0.07812499999999999	-0.07812499999999999	0.05208333333333333	0.8854166666666667	-416153.4895833334	0.5729166666666667	-0.8333333333333334	-0.4166666666666667	0.9672619047619048	-369911.6666666666	0.1785714285714286	-0.2976190476190476	0.5059523809523809	69778582.81249999	0	0	0	0	0	-6939.062499999999	0	0.7812499999999999	0	0	0	69787334.37499999	1.5625	-42.18749999999999	0	0.7812499999999999	1.5625	69776124.99999999	-3.125	0	0	-42.18749999999999	-3.125	46195070.31249999	24
0	60	0	0	0	189052350322455.8	0.02604166666666666	-479579.1406249999	-0.1041666666666667	-0.07812499999999999	-0.05208333333333333	-0.7291666666666667	-431627.8125	-0.8333333333333334	0.15625	0.3125	1.160714285714286	-383670.4910714286	-0.08928571428571429	-0.9672619047619048	0.6547619047619048	69780089.06249999	0	0	0	0	0	-6806.249999999999	0	-1.5625	0	0	0	69789618.74999999	-4.687499999999999	-34.37499999999999	0	-1.5625	-4.687499999999999	69777407.81249999	-23.4375	0	0	-34.37499999999999	-23.4375	46194159.37499999	24
0	62.5	0	0	0	189052349102406.9	0.07812499999999999	-496398.1510416666	0.07812499999999999	0.15625	0.05208333333333333	0.46875	-446762.8125	0.2083333333333333	2.604166666666667	-0.5208333333333334	-1.026785714285714	-397124.375	1.19047619047619	4.330357142857142	-0.1785714285714286	69781673.43749999	0	0	0	0	0	-6646.093749999999	0	0	0	0	0	69792010.93749999	-9.374999999999998	-45.31249999999999	0	0	-9.374999999999998	69778765.62499999	-4.687499999999999	0	0	-45.31249999999999	-4.687499999999999	46193234.37499999	24
0	65	0	0	0	189052347840777.4	-0.05208333333333333	-512842.3437499999	0.02604166666666666	0.1041666666666667	-0.1041666666666667	0.5208333333333334	-461557.03125	0.5729166666666667	0.15625	0.5208333333333334	-0.04464285714285714	-410273.0654761905	0.1488095238095238	0.5059523809523809	1.011904761904762	69783299.99999999	0	0	0	0	0	-6507.812499999999	0	-0.7812499999999999	0	0	0	69794492.18749999	7.812499999999998	-43.74999999999999	0	-0.7812499999999999	7.812499999999998	69780171.87499999	-15.625	0	0	-43.74999999999999	-15.625	46192246.87499999	24
0	67.5	0	0	0	189052346538519.1	-0.05208333333333333	-528898.0208333333	-0.07812499999999999	-0.02604166666666666	0.07812499999999999	-0.3125	-475998.8541666667	-0.2604166666666667	0.4166666666666667	0.5729166666666667	0.8184523809523809	-423109.5684523809	0.4910714285714285	0.7291666666666666	0.1488095238095238	69785004.68749999	0	0	0	0	0	-6342.968749999999	0	0	0	0	0	69797078.12499999	1.5625	-46.87499999999999	0	0	1.5625	69781631.24999999	-14.0625	0	0	-46.87499999999999	-14.0625	46191249.99999999	24
0	70	0	0	0	189052345196618.5	0.07812499999999999	-544553.8541666666	-0.07812499999999999	-0.05208333333333333	-0.07812499999999999	0.5729166666666667	-490096.1458333334	-0.05208333333333334	-0.05208333333333334	0.2604166666666667	-0.119047619047619	-435641.7857142857	-0.3273809523809524	0.8928571428571428	0.9226190476190476	69786781.24999999	0	0	0	0	0	-6176.562499999999	0	0	0	0	0	69799759.37499999	3.125	-54.68749999999999	0	0	3.125	69783148.43749999	-7.812499999999998	0	0	-54.68749999999999	-7.812499999999998	46190196.87499999	24
0	72.5	0	0	0	189052343816095.2	0.02604166666666666	-559795.1041666666	0	0	0.1041666666666667	-0.8854166666666667	-503814.8958333334	-0.2604166666666667	1.822916666666667	-0.9895833333333334	0.9672619047619048	-447835.2232142857	0.7886904761904762	2.678571428571428	0	69788615.62499999	0	0	0	0	0	-6008.593749999999	0	0.7812499999999999	0	0	0	69802539.06249999	4.687499999999999	-53.12499999999999	0	0.7812499999999999	4.687499999999999	69784714.06249999	-1.5625	0	0	-53.12499999999999	-1.5625	46189107.81249999	24
0	75	0	0	0	189052342398001.1	0.05208333333333333	-574607.2656249999	-0.02604166666666666	-0.02604166666666666	0.07812499999999999	-0.625	-517147.34375	-0.1041666666666667	-0.2604166666666667	0.5208333333333334	-0.8928571428571428	-459686.4732142857	0.8184523809523809	0.550595238095238	1.011904761904762	69790510.93749999	0	0	0	0	0	-5833.593749999999	0	0	0	0	0	69805418.74999999	-3.125	-39.06249999999999	0	0	-3.125	69786343.74999999	-10.9375	0	0	-39.06249999999999	-10.9375	46187974.99999999	24
0	77.5	0	0	0	189052340943420.3	-0.02604166666666666	-588982.4479166666	0.07812499999999999	-0.02604166666666666	0.05208333333333333	-0.3125	-530084.21875	0	-0.1041666666666667	-0.8854166666666667	0.2529761904761905	-471185.625	-1.145833333333333	-0.2232142857142857	-0.3125	69792468.74999999	0	0	0	0	0	-5666.406249999999	0	0	0	0	0	69808387.49999999	1.5625	-49.99999999999999	0	0	1.5625	69788018.74999999	0	0	0	-49.99999999999999	0	46186798.43749999	24
0	80	0	0	0	189052339453468.1	-0.07812499999999999	-602903.6718749999	0.02604166666666666	0.1041666666666667	0.05208333333333333	0.78125	-542609.6354166667	-0.05208333333333334	0.9895833333333334	0.3125	-0.2827380952380952	-482318.2291666666	1.086309523809524	0.4464285714285714	0.9523809523809523	69794504.68749999	0	0	0	0	0	-5478.124999999999	0	0	0	0	0	69811460.93749999	-1.5625	-54.68749999999999	0	0	-1.5625	69789753.12499999	4.687499999999999	0	0	-54.68749999999999	4.687499999999999	46185599.99999999	24
0	82.5	0	0	0	189052337929290.3	-0.05208333333333333	-616359.6874999999	0.02604166666666666	0	-0.1041666666666667	0.3125	-554713.125	-0.4166666666666667	-0.5208333333333334	-0.46875	0.7440476190476191	-493076.0119047619	-0.2678571428571428	-0.6101190476190476	-0.3273809523809524	69796593.74999999	0	0	0	0	0	-5287.499999999999	0	0	0	0	0	69814623.43749999	0	-54.68749999999999	0	0	0	69791546.87499999	1.5625	0	0	-54.68749999999999	1.5625	46184353.12499999	24
0	85	0	0	0	189052336372063.6	0.07812499999999999	-629340.9114583333	-0.07812499999999999	-0.15625	0	0.05208333333333334	-566402.1875	0	-1.71875	-0.15625	1.145833333333333	-503466.6815476191	0.3869047619047619	-1.666666666666667	0.08928571428571429	69798751.56249999	0	0	0	0	0	-5095.312499999999	0	0	0	0	0	69817904.68749999	-12.5	-48.43749999999999	0	0	-12.5	69793387.49999999	-10.9375	0	0	-48.43749999999999	-10.9375	46183071.87499999	24
0	87.5	0	0	0	189052334782994	0.07812499999999999	-641832.4739583333	-0.07812499999999999	-0.05208333333333333	-0.1041666666666667	0.2604166666666667	-577633.9583333334	0.9895833333333334	-4.114583333333334	-0.7291666666666667	-0.8928571428571428	-513450.7142857143	-0.4761904761904762	-3.125	0.6547619047619048	69800978.12499999	0	0	0	0	0	-4894.531249999999	0	0	0	0	0	69821256.24999999	6.249999999999999	-62.49999999999999	0	0	6.249999999999999	69795296.09374999	0	0	0	-62.49999999999999	0	46181754.68749999	24
0	90	0	0	0	189052333163317.8	0.05208333333333333	-653823.7499999999	-0.1041666666666667	0.07812499999999999	0	-0.7291666666666667	-588457.1354166667	0.2604166666666667	-4.84375	-0.2604166666666667	0.5654761904761905	-523074.925595238	-0.4761904761904762	-5.997023809523809	-1.116071428571429	69803262.49999999	0	0	0	0	0	-4692.187499999999	0	0	0	0	0	69824715.62499999	-4.687499999999999	-53.12499999999999	0	0	-4.687499999999999	69797251.56249999	-7.812499999999998	0	0	-53.12499999999999	-7.812499999999998	46180396.87499999	24
0	92.5	0	0	0	189052331514299.5	0.05208333333333333	-665304.2187499999	-0.02604166666666666	0	0.02604166666666666	0.8854166666666667	-598769.6354166667	0.5729166666666667	0.9895833333333334	0.4166666666666667	0.2380952380952381	-532239.2410714285	0.2827380952380952	0.1041666666666667	-0.3273809523809524	69805601.56249999	0	0	0	0	0	-4492.187499999999	0	-0.7812499999999999	0	0	0	69828284.37499999	4.687499999999999	-57.81249999999999	0	-0.7812499999999999	4.687499999999999	69799249.21874999	3.125	0	0	-57.81249999999999	3.125	46178987.49999999	24
0	95	0	0	0	189052329837233	0.07812499999999999	-676261.1718749999	-0.07812499999999999	0.1041666666666667	0.05208333333333333	0.3645833333333334	-608639.2708333334	0.4166666666666667	-0.1041666666666667	0.4166666666666667	-1.220238095238095	-541009.1815476191	0.3869047619047619	-0.4464285714285714	0.7142857142857143	69808028.12499999	0	0	0	0	0	-4285.156249999999	0	0	0	0	0	69831931.24999999	-7.812499999999998	-59.37499999999999	0	0	-7.812499999999998	69801317.18749999	-9.374999999999998	0	0	-59.37499999999999	-9.374999999999998	46177551.56249999	24
0	97.5	0	0	0	189052328133440.3	0.02604166666666666	-686683.8020833333	0	0.1041666666666667	0.02604166666666666	-0.3645833333333334	-618007.96875	0.05208333333333334	-1.041666666666667	0.2604166666666667	-1.130952380952381	-549339.6130952381	-0.5952380952380952	-0.5059523809523809	0.119047619047619	69810509.37499999	0	0	0	0	0	-4060.156249999999	0	-0.7812499999999999	0	0	0	69835695.31249999	-1.5625	-60.93749999999999	0	-0.7812499999999999	-1.5625	69803451.56249999	-1.5625	0	0	-60.93749999999999	-1.5625	46176084.37499999	24
0	100	0	0	0	189052326404271.8	0.02604166666666666	-696560.2604166665	0	0	0.02604166666666666	0.625	-626908.2291666667	0.7291666666666667	4.114583333333334	-0.8333333333333334	0.6994047619047619	-557250.9821428572	-1.101190476190476	1.5625	0.3571428571428572	69813046.87499999	0	0	0	0	0	-3839.062499999999	0	0	0	0	0	69839545.31249999	9.374999999999998	-54.68749999999999	0	0	9.374999999999998	69805620.31249999	7.812499999999998	0	0	-54.68749999999999	7.812499999999998	46174571.87499999	24
0	102.5	0	0	0	189052324651105.5	-0.05208333333333333	-705879.9739583333	0.02604166666666666	0.05208333333333333	0.05208333333333333	0.3125	-635297.96875	0.05208333333333334	-0.6770833333333334	-0.05208333333333334	-0.05952380952380952	-564708.3482142857	-0.8779761904761905	-0.2380952380952381	-0.2083333333333333	69815657.81249999	0	0	0	0	0	-3612.499999999999	0	0	0	0	0	69843499.99999999	-1.5625	-73.43749999999999	0	0	-1.5625	69807864.06249999	-18.75	0	0	-73.43749999999999	-18.75	46173026.56249999	24
0	105	0	0	0	189052322875347.2	0.05208333333333333	-714632.1093749999	0.07812499999999999	0.1041666666666667	0.02604166666666666	0.6770833333333334	-643174.375	-0.4166666666666667	-0.9895833333333334	-0.4166666666666667	0.7142857142857143	-571711.25	-0.2083333333333333	-1.235119047619048	-0.01488095238095238	69818331.24999999	0	0	0	0	0	-3383.59375	0	0	0	0	0	69847545.31249999	-3.125	-76.56249999999999	0	0	-3.125	69810134.37499999	-17.1875	0	0	-76.56249999999999	-17.1875	46171429.68749999	24
0	107.5	0	0	0	189052321078429.6	0.05208333333333333	-722805.4166666665	0.1041666666666667	0.05208333333333333	0	-0.1041666666666667	-650522.2916666667	0.5208333333333334	-0.3645833333333334	0	1.011904761904762	-578239.1666666666	1.220238095238095	-0.8035714285714285	-0.2083333333333333	69821060.93749999	0	0	0	0	0	-3151.5625	0	0	0	0	0	69851689.06249999	9.374999999999998	-74.99999999999999	0	0	9.374999999999998	69812485.93749999	-3.125	0	0	-74.99999999999999	-3.125	46169807.81249999	24
0	110	0	0	0	189052319261812.9	0.05208333333333333	-730390.3124999999	0	0	0.05208333333333333	-0.1041666666666667	-657355.7291666667	-0.2604166666666667	0.7291666666666667	0.9895833333333334	-0.2380952380952381	-584318.2738095238	-0.5357142857142857	3.467261904761905	-0.2529761904761905	69823859.37499999	0	0	0	0	0	-2921.09375	0	-0.7812499999999999	0	0	0	69855931.24999999	0	-64.06249999999999	0	-0.7812499999999999	0	69814881.24999999	-3.125	0	0	-64.06249999999999	-3.125	46168134.37499999	24
0	112.5	0	0	0	189052317426983.5	0.07812499999999999	-737373.8802083333	-0.1041666666666667	0.1041666666666667	0	-0.8854166666666667	-663637.96875	0.9375	0.9375	0.9375	1.19047619047619	-589898.1547619047	-1.160714285714286	-1.086309523809524	-0.5654761904761905	69826728.12499999	0	0	0	0	0	-2672.65625	0	0	0	0	0	69860279.68749999	-3.125	-81.24999999999999	0	0	-3.125	69817341.40624999	-6.249999999999999	0	0	-81.24999999999999	-6.249999999999999	46166435.93749999	24
0	115	0	0	0	189052315575454.9	-0.05208333333333333	-743746.7968749999	-0.05208333333333333	0.02604166666666666	0.05208333333333333	-0.3645833333333334	-669366.5104166667	-0.4166666666666667	0.15625	0.15625	-0.2529761904761905	-594991.4285714285	-0.2232142857142857	1.25	-0.3422619047619048	69829651.56249999	0	0	0	0	0	-2425.78125	0	0	0	0	0	69864714.06249999	-1.5625	-71.87499999999999	0	0	-1.5625	69819843.74999999	-7.812499999999998	0	0	-71.87499999999999	-7.812499999999998	46164695.31249999	24
0	117.5	0	0	0	189052313708767	0	-749499.4010416665	-0.05208333333333333	0	-0.07812499999999999	-0.8854166666666667	-674560.5208333334	0.05208333333333334	2.291666666666667	-0.8854166666666667	-0.3422619047619048	-599611.25	-0.9226190476190476	3.095238095238095	-0.9375	69832648.43749999	0	0	0	0	0	-2175	0	-0.7812499999999999	0	0	0	69869257.81249999	4.687499999999999	-70.31249999999999	0	-0.7812499999999999	4.687499999999999	69822410.93749999	-14.0625	0	0	-70.31249999999999	-14.0625	46162918.74999999	24
